file,t_epoch,session_day,display_epoch,window_start_ms,n_in_segment,role,flag,peak,temperature_C,power_mW,snr,peak_pos_ms,offset_mhz,offset_err_mhz,status
t_sweep/4192nm_070c3.csv,1752836196,20287,55,-450.0,5,t_sweep,canonical,4192,70,,39.17307435081014,54.5,0.06385591578350966,0.0017724251465294613,DIAGNOSTIC
t_sweep/4192nm_070c4.csv,1752836202,20287,55,-450.0,5,t_sweep,canonical,4192,70,,33.65381336340013,45.5,-0.31927957891754827,0.008862125732647304,DIAGNOSTIC
t_sweep/4192nm_070c5.csv,1752836208,20287,55,-450.0,5,t_sweep,canonical,4192,70,,34.997957688045524,75.5,0.9578387367526449,0.026586377197941914,DIAGNOSTIC
t_sweep/4207nm_070c1.csv,1752837376,20287,56,-484.0,1,t_sweep,canonical,4207,70,,14.38910095155197,8.0,0.0,0.0,DIAGNOSTIC
discarded/4207nm_070c2.csv,1752837452,20287,57,-479.5,7,t_sweep,discarded,4207,70,,15.586787616330076,15.5,0.0,0.0,DIAGNOSTIC
t_sweep/4207nm_070c3.csv,1752837458,20287,57,-479.5,7,t_sweep,canonical,4207,70,,15.810854265775777,31.5,0.6811297683574363,0.018905868229647585,DIAGNOSTIC
t_sweep/4207nm_070c4.csv,1752837466,20287,57,-479.5,7,t_sweep,canonical,4207,70,,15.551916052214379,12.5,-0.12771183156701932,0.0035448502930589226,DIAGNOSTIC
t_sweep/4207nm_070c5.csv,1752837472,20287,57,-479.5,7,t_sweep,canonical,4207,70,,13.92114127134045,13.5,-0.08514122104467954,0.002363233528705948,DIAGNOSTIC
t_sweep/4207nm_070c2.csv,1752837478,20287,57,-479.5,7,t_sweep,canonical,4207,70,,13.16923002654693,25.0,0.4044207999622278,0.011225359261353254,DIAGNOSTIC
rulers_t/4207nm_eom_070c1.csv,1752837864,20287,57,-479.5,7,ruler_t,canonical,4207,70,,5.036608574897281,-48.0,-2.7032337681685754,0.07503266453641386,DIAGNOSTIC
rulers_t/4207nm_eom_070c2.csv,1752837880,20287,57,-479.5,7,ruler_t,canonical,4207,70,,3.371896665196419,80.0,2.745804378690915,0.07621428130076682,DIAGNOSTIC
rulers_t/4207nm_eom_070c3.csv,1752837946,20287,58,-259.0,2,ruler_t,canonical,4207,70,,5.682151164051739,157.0,0.5959885473127567,0.01654263470094164,DIAGNOSTIC
rulers_t/4207nm_eom_070c4.csv,1752837966,20287,58,-259.0,2,ruler_t,canonical,4207,70,,4.2298531492336355,129.0,-0.5959885473127567,0.01654263470094164,DIAGNOSTIC
rulers_t/4207nm_eom_070c5.csv,1752837994,20287,59,-284.0,1,ruler_t,canonical,4207,70,,2.2062102935745904,-124.0,0.0,0.0,DIAGNOSTIC
